date,open,high,low,close,volume,Index
2017-12-05,47.2612,47.338,47.0453,47.0885,1151586,HSBC
2017-12-06,46.628,46.6856,46.4937,46.58,1185328,HSBC
2017-12-07,46.4937,46.935,46.4553,46.8391,1201265,HSBC
2017-12-08,47.2804,47.4099,47.0549,47.3668,1249366,HSBC
2017-12-11,47.904,48.2398,47.904,48.1631,1830084,HSBC
2017-12-12,48.1631,48.5756,48.1439,48.4989,1019432,HSBC
2017-12-13,49.3719,49.6118,49.2952,49.3528,2272404,HSBC
2017-12-14,48.9306,49.0266,48.7963,48.8443,1425644,HSBC
2017-12-15,48.1919,48.2686,48.0575,48.1343,1374212,HSBC
2017-12-18,48.7387,48.8347,48.5277,48.6428,1454183,HSBC
2017-12-19,48.5373,48.6331,48.3646,48.4893,874682,HSBC
2017-12-20,48.969,49.1129,48.7963,49.0266,7156055,HSBC
2017-12-21,49.017,49.4295,48.9978,49.3815,2968890,HSBC
2017-12-22,49.3144,49.631,49.2664,49.5638,2048320,HSBC
2017-12-26,49.324,49.6214,49.324,49.4295,1407406,HSBC
2017-12-27,49.2952,49.4391,49.2376,49.3911,1459498,HSBC
2017-12-28,49.2952,49.4583,49.276,49.4295,1207341,HSBC
2017-12-29,49.631,49.7509,49.5446,49.5446,2013391,HSBC
2018-01-02,49.89,50.3122,49.7844,50.2834,2119621,HSBC
2018-01-03,49.5734,50.0531,49.5734,50.034,2283554,HSBC
2018-01-04,49.938,50.1875,49.9188,50.1395,2857377,HSBC
2018-01-05,49.9092,50.0627,49.7845,50.0531,1871550,HSBC
2018-01-08,49.5351,49.7461,49.5255,49.6502,1255309,HSBC
2018-01-09,49.8708,50.1299,49.8708,50.034,1272735,HSBC
2018-01-10,51.6938,51.9816,51.5211,51.7321,2724483,HSBC
2018-01-11,51.972,52.1318,51.8989,52.0967,1322742,HSBC
2018-01-12,52.1735,52.6484,52.1447,52.6052,2119722,HSBC
2018-01-16,52.4229,52.9602,52.4133,52.6724,3301509,HSBC
2018-01-17,52.7299,53.4351,52.6052,53.3632,2682720,HSBC
2018-01-18,52.7395,53.2865,52.682,53.1425,2950590,HSBC
2018-01-19,52.8643,53.1137,52.8643,53.1137,3266078,HSBC
2018-01-22,53.1041,53.248,52.989,53.2192,1814789,HSBC
2018-01-23,53.1233,53.3056,53.0178,53.2096,2032417,HSBC
2018-01-24,53.5934,53.6222,53.1521,53.344,2080249,HSBC
2018-01-25,53.344,53.344,52.8355,52.8834,1517042,HSBC
2018-01-26,52.9794,53.2,52.7731,53.1713,1798163,HSBC
2018-01-29,52.4229,52.7202,52.3941,52.5189,1628217,HSBC
2018-01-30,52.2886,52.3462,51.9528,52.0008,1703871,HSBC
2018-01-31,51.9432,52.0775,51.665,51.7225,1548181,HSBC
2018-02-01,51.8185,52.0296,51.7129,51.9336,1299832,HSBC
2018-02-02,51.5498,51.5978,51.0461,51.1277,1617615,HSBC
2018-02-05,50.8687,51.1373,49.4487,49.4871,3265871,HSBC
2018-02-06,49.017,50.3889,48.902,50.2258,3959482,HSBC
2018-02-07,49.3815,50.0819,49.3815,49.6406,2349713,HSBC
2018-02-08,50.2066,50.2162,48.7867,48.7867,2723401,HSBC
2018-02-09,49.0841,49.5974,48.1151,49.3048,3197360,HSBC
2018-02-12,48.9114,49.5638,48.7291,49.2952,2054924,HSBC
2018-02-13,49.5351,49.6982,49.3863,49.583,1414235,HSBC
2018-02-14,50.2066,51.1432,50.1683,51.0413,1806235,HSBC
2018-02-15,51.6746,51.6938,51.0884,51.569,2080080,HSBC
2018-02-16,51.4923,51.9576,51.4443,51.6458,1681528,HSBC
2018-02-20,49.7269,50.0148,49.4487,49.9092,3009266,HSBC
2018-02-21,50.1971,50.7823,50.0627,50.0627,1987459,HSBC
2018-02-22,50.0628,50.239,49.7103,49.9746,1844939,HSBC
2018-02-23,49.8963,50.19,49.8669,50.1607,1392970,HSBC
2018-02-26,49.7298,50.0921,49.6809,50.0921,1565237,HSBC
2018-02-27,49.4067,49.6221,49.1032,49.113,2137296,HSBC
2018-02-28,49.2697,49.3382,48.5647,48.5941,1902706,HSBC
2018-03-01,48.8878,48.9514,48.2416,48.5647,2673610,HSBC
2018-03-02,48.1143,48.4864,47.9087,48.4472,2283728,HSBC
2018-03-05,47.6737,48.4374,47.6051,48.2807,1556258,HSBC
2018-03-06,48.4178,48.457,48.0702,48.3493,1675310,HSBC
2018-03-07,48.0849,48.2777,47.7667,48.2122,1217350,HSBC
2018-03-08,48.0947,48.173,47.8548,48.0653,1278213,HSBC
2018-03-09,48.2318,48.5647,48.1632,48.5157,1311390,HSBC
2018-03-12,48.3982,48.5255,48.3297,48.3591,1408302,HSBC
2018-03-13,48.3689,48.4766,47.9029,48.0164,1423610,HSBC
2018-03-14,47.9772,48.0129,47.6247,47.7128,1693453,HSBC
2018-03-15,47.9576,48.3982,47.938,48.222,1176544,HSBC
2018-03-16,48.5451,48.7801,48.5304,48.5549,2542138,HSBC
2018-03-19,48.6136,48.6332,48.1388,48.3982,1204049,HSBC
2018-03-20,48.5745,48.6234,48.3444,48.408,1257844,HSBC
2018-03-21,48.3982,48.6136,48.0653,48.3101,1291866,HSBC
2018-03-22,47.3702,47.4779,46.91,47.0275,2613757,HSBC
2018-03-23,46.812,47.0079,46.3127,46.3127,2916487,HSBC
2018-03-26,47.1156,47.3065,46.6456,47.2331,2863765,HSBC
2018-03-27,47.3702,47.3799,46.4106,46.6162,2286783,HSBC
2018-03-28,46.5085,46.9491,46.3225,46.7337,1806120,HSBC
2018-03-29,46.4596,46.812,46.2442,46.675,2412976,HSBC
2018-04-02,46.6064,46.7337,45.9308,46.3519,2018898,HSBC
2018-04-03,46.3127,46.4694,46.0092,46.4596,1849858,HSBC
2018-04-04,45.7742,46.6358,45.7546,46.6064,2019944,HSBC
2018-04-05,46.5869,46.8708,46.5379,46.7435,2159625,HSBC
2018-04-06,46.3519,46.6211,45.9945,46.1854,1887507,HSBC
2018-04-09,46.7631,47.1499,46.6015,46.7337,1316490,HSBC
2018-04-10,47.2135,47.3604,47.096,47.2527,1195586,HSBC
2018-04-11,47.7814,47.7814,47.3799,47.3897,1309431,HSBC
2018-04-12,47.8793,48.1438,47.7716,48.0751,1291190,HSBC
2018-04-13,48.5647,48.5647,48.0262,48.1045,1471579,HSBC
2018-04-16,47.801,47.8597,47.5317,47.7226,1157793,HSBC
2018-04-17,47.9576,47.9772,47.7618,47.8206,965125,HSBC
2018-04-18,47.7422,47.8695,47.4681,47.5562,1059904,HSBC
2018-04-19,48.4374,48.692,48.3297,48.3787,1710478,HSBC
2018-04-20,48.6528,48.7409,48.4803,48.5843,1267379,HSBC
2018-04-23,48.8193,48.982,48.7311,48.9074,1283491,HSBC
2018-04-24,49.0543,49.3382,48.7997,48.9368,1599718,HSBC
2018-04-25,48.8878,49.2403,48.7018,49.0738,1277799,HSBC
2018-04-26,48.9465,49.0934,48.8388,48.9172,812413,HSBC
2018-04-27,48.8682,49.2753,48.8437,49.1815,925019,HSBC
2018-04-30,49.299,49.5046,49.2109,49.2109,1108091,HSBC
2018-05-01,49.1522,49.1522,48.8633,49.0836,871658,HSBC
2018-05-02,49.1424,49.3056,48.8584,48.9172,1024404,HSBC
2018-05-03,48.9074,48.9368,48.228,48.7997,1838970,HSBC
2018-05-04,46.9687,48.0164,46.9687,47.9576,1793813,HSBC
2018-05-07,47.801,47.9283,47.6933,47.7716,1441368,HSBC
2018-05-08,47.3604,47.6345,47.2967,47.6149,1335120,HSBC
2018-05-09,48.0457,48.5745,48.036,48.5059,1538434,HSBC
2018-05-10,48.457,48.9172,48.3395,48.8878,1320788,HSBC
2018-05-11,49.3284,49.3969,49.1032,49.1326,1100489,HSBC
2018-05-14,49.2207,49.3578,49.113,49.1717,821479,HSBC
2018-05-15,49.2892,49.4361,49.0738,49.1424,1335977,HSBC
2018-05-16,49.2109,49.4214,49.1326,49.2599,1257376,HSBC
2018-05-17,49.0917,49.25,48.9038,49.0917,1202534,HSBC
2018-05-18,49.4181,49.4675,49.1214,49.2302,1085881,HSBC
2018-05-21,49.3093,49.5565,49.2895,49.4181,798463,HSBC
2018-05-22,50.1005,50.2092,49.9224,49.9521,1347302,HSBC
2018-05-23,49.4675,49.517,48.9987,49.2104,1401730,HSBC
2018-05-24,49.0027,49.0423,48.5478,48.7852,1222123,HSBC
2018-05-25,48.528,48.7357,48.4588,48.5972,960075,HSBC
2018-05-29,47.8555,48.0929,47.4501,47.6281,1928005,HSBC
2018-05-30,47.5094,48.2281,47.5094,48.1028,1510840,HSBC
2018-05-31,47.8456,47.9544,47.6033,47.8456,1432474,HSBC
2018-06-01,48.3006,48.4192,48.1127,48.2313,1294240,HSBC
2018-06-04,48.6566,48.6863,48.439,48.5379,920598,HSBC
2018-06-05,48.4093,48.4539,48.078,48.1819,825503,HSBC
2018-06-06,48.4687,48.8791,48.3599,48.8049,2087339,HSBC
2018-06-07,48.9731,49.0818,48.6912,48.7753,884351,HSBC
2018-06-08,48.7654,48.8939,48.5181,48.8346,750901,HSBC
2018-06-11,48.2907,48.8989,48.2907,48.7456,1949517,HSBC
2018-06-12,48.8247,49.0027,48.6961,48.7159,1044029,HSBC
2018-06-13,49.0818,49.0917,48.7555,48.7555,1110469,HSBC
2018-06-14,48.8247,49.0342,48.5874,48.617,1598374,HSBC
2018-06-15,48.0039,48.1028,47.819,47.9742,1417736,HSBC
2018-06-18,47.6775,47.9841,47.6093,47.9742,879811,HSBC
2018-06-19,47.3907,47.6676,47.2177,47.5588,1606877,HSBC
2018-06-20,48.1918,48.2017,47.7072,47.7171,1131596,HSBC
2018-06-21,47.2424,47.2819,46.7528,46.8962,1674776,HSBC
2018-06-22,47.5984,47.7566,47.3709,47.4204,2119797,HSBC
2018-06-25,46.7182,46.7974,46.4809,46.6391,1575183,HSBC
2018-06-26,46.7974,47.0743,46.5748,46.9754,1206757,HSBC
2018-06-27,46.6787,46.8369,46.0359,46.0556,1586665,HSBC
2018-06-28,46.2534,46.5204,46.1348,46.4215,1118785,HSBC
2018-06-29,46.8765,47.1435,46.5897,46.6193,1553557,HSBC
2018-07-02,45.7392,46.026,45.7194,46.0062,1413335,HSBC
2018-07-03,46.3523,46.4117,46.1941,46.2139,1328457,HSBC
2018-07-05,46.5303,46.738,46.4148,46.5897,1171268,HSBC
2018-07-06,46.1051,46.6579,45.9963,46.6193,1050832,HSBC
2018-07-09,46.9358,47.3611,46.9061,47.3215,1316222,HSBC
2018-07-10,46.8369,47.01,46.7974,46.9259,1198784,HSBC
2018-07-11,46.5699,46.7479,46.1842,46.2534,1190269,HSBC
2018-07-12,46.9754,47.0841,46.7875,47.0248,1288020,HSBC
2018-07-13,46.9655,46.9754,46.6737,46.916,706281,HSBC
2018-07-16,46.6787,47.0495,46.6391,46.9754,993219,HSBC
2018-07-17,46.6688,46.728,46.5106,46.5204,1084364,HSBC
2018-07-18,46.6589,46.9951,46.5699,46.9061,1524711,HSBC
2018-07-19,46.8072,46.8765,46.4908,46.6193,1016133,HSBC
2018-07-20,46.7182,46.9507,46.6391,46.8567,866349,HSBC
2018-07-23,47.1237,47.3777,47.0841,47.2622,894360,HSBC
2018-07-24,48.1324,48.3302,47.816,47.8753,1378958,HSBC
2018-07-25,47.6083,48.0237,47.549,47.9643,991388,HSBC
2018-07-26,47.7764,47.8753,47.4698,47.5094,938397,HSBC
2018-07-27,47.8358,48.0039,47.5242,47.6775,1052105,HSBC
2018-07-30,47.6182,47.8654,47.5786,47.638,1093971,HSBC
2018-07-31,48.1819,48.2709,47.8654,47.8852,1392431,HSBC
2018-08-01,47.0545,47.2523,46.7776,46.8864,1264810,HSBC
2018-08-02,45.9073,46.1446,45.8381,46.0952,1337677,HSBC
2018-08-03,46.6094,46.7677,46.5501,46.6688,1236179,HSBC
2018-08-06,46.026,46.0655,45.754,45.9073,1327870,HSBC
2018-08-07,46.5204,46.6094,46.1842,46.2238,930291,HSBC
2018-08-08,46.5402,46.7281,46.4413,46.6292,1012558,HSBC
2018-08-09,46.7479,46.7974,46.3951,46.4512,893168,HSBC
2018-08-10,45.7985,46.1001,45.6798,45.8776,1721142,HSBC
2018-08-13,45.6502,45.7886,45.4227,45.482,1177493,HSBC
2018-08-14,45.5414,45.6601,45.4623,45.5117,1178935,HSBC
2018-08-15,44.859,44.859,44.5524,44.77,1680941,HSBC
2018-08-16,45.19,45.28,45.02,45.08,1038058,HSBC
2018-08-17,44.66,45.02,44.5745,44.92,950379,HSBC
2018-08-20,44.97,45.1367,44.93,45.05,870124,HSBC
2018-08-21,45.04,45.25,44.96,45.09,1079737,HSBC
2018-08-22,45.19,45.26,44.96,45.19,1163205,HSBC
2018-08-23,44.58,44.71,44.41,44.48,1533821,HSBC
2018-08-24,44.58,44.7,44.52,44.52,918700,HSBC
2018-08-27,44.81,45.396,44.81,45.33,907659,HSBC
2018-08-28,45.17,45.24,44.9,44.91,888218,HSBC
2018-08-29,44.87,45.13,44.805,45.09,1022985,HSBC
2018-08-30,44.41,44.555,44.28,44.34,1235090,HSBC
2018-08-31,44.1,44.215,43.855,44.01,1073982,HSBC
2018-09-04,43.89,44.16,43.74,44.1,948806,HSBC
2018-09-05,43.99,44.1,43.68,43.78,1248822,HSBC
2018-09-06,43.65,43.69,43.19,43.3,1317014,HSBC
2018-09-07,42.82,43.01,42.785,42.82,1477198,HSBC
2018-09-10,43.07,43.1,42.87,42.91,1200354,HSBC
2018-09-11,42.53,42.92,42.46,42.81,1293230,HSBC
2018-09-12,42.75,42.99,42.63,42.93,1365261,HSBC
2018-09-13,43.54,43.67,43.47,43.61,1767044,HSBC
2018-09-14,43.51,43.63,43.39,43.55,1330862,HSBC
2014-10-07,13.7416,13.8316,13.6494,13.6586,16603563,Barclays
2014-10-08,13.7784,13.9904,13.5757,13.9535,7550751,Barclays
2014-10-09,13.6218,13.6955,13.3176,13.3821,7533839,Barclays
2014-10-10,13.4098,13.4743,13.1886,13.1978,6477123,Barclays
2014-10-13,13.3821,13.4559,13.1333,13.1517,2569142,Barclays
2014-10-14,13.1609,13.1978,13.0043,13.0872,3633480,Barclays
2014-10-15,12.6725,12.7554,12.3407,12.7093,8089264,Barclays
2014-10-16,12.2301,12.5434,12.2301,12.4421,5028601,Barclays
2014-10-17,12.7831,12.8181,12.5803,12.6725,3235754,Barclays
2014-10-20,12.9305,13.4466,12.9121,13.1517,6057250,Barclays
2014-10-21,13.3545,13.4559,13.336,13.4098,2435104,Barclays
2014-10-22,13.2715,13.336,13.1425,13.1702,1925618,Barclays
2014-10-23,13.4098,13.4927,13.3545,13.3729,1883482,Barclays
2014-10-24,13.4466,13.5665,13.4374,13.5572,1535815,Barclays
2014-10-27,13.2623,13.419,13.23,13.3545,2000179,Barclays
2014-10-28,13.29,13.4559,13.2715,13.4466,3096641,Barclays
2014-10-29,13.2623,13.3084,13.0043,13.1886,3866034,Barclays
2014-10-30,13.207,13.3822,13.1702,13.2531,1814111,Barclays
2014-10-31,13.4743,14.4789,13.4374,14.1932,13413242,Barclays
2014-11-03,14.0457,14.0918,13.9443,14.0088,2466239,Barclays
2014-11-04,14.0088,14.0549,13.9259,14.0181,1585692,Barclays
2014-11-05,14.0836,14.0928,13.9448,14.0466,1182060,Barclays
2014-11-06,14.0003,14.0558,13.8152,13.8893,1370411,Barclays
2014-11-07,13.7782,13.8199,13.7134,13.7967,1382827,Barclays
2014-11-10,13.7875,13.8337,13.7227,13.7597,984218,Barclays
2014-11-11,13.7782,13.843,13.732,13.806,759720,Barclays
2014-11-12,13.4266,13.5284,13.4266,13.4914,2216617,Barclays
2014-11-13,13.2508,13.3942,13.223,13.3526,1622548,Barclays
2014-11-14,13.3896,13.5099,13.3896,13.4544,1311642,Barclays
2014-11-17,13.5284,13.644,13.5191,13.6024,1354290,Barclays
2014-11-18,13.806,13.8199,13.7458,13.769,1473221,Barclays
2014-11-19,13.7505,13.8152,13.681,13.7505,1167396,Barclays
2014-11-20,13.5654,13.6672,13.5561,13.6302,1016768,Barclays
2014-11-21,13.7227,13.7782,13.6764,13.7134,1413009,Barclays
2014-11-24,13.8708,13.9078,13.8152,13.8708,2096094,Barclays
2014-11-25,13.9263,14.0096,13.88,13.9448,1651664,Barclays
2014-11-26,13.9633,14.0044,13.9355,13.9725,828731,Barclays
2014-11-28,14.2316,14.2594,14.1021,14.1484,3543010,Barclays
2014-12-01,14.1113,14.1391,13.9263,14.0558,2148397,Barclays
2014-12-02,14.2039,14.2686,14.1391,14.2039,2427372,Barclays
2014-12-03,14.1391,14.2224,14.0466,14.1298,1460504,Barclays
2014-12-04,14.1391,14.2224,14.0466,14.1298,1517956,Barclays
2014-12-05,14.3242,14.426,14.2686,14.3797,1986410,Barclays
2014-12-08,14.3334,14.3612,14.1854,14.2131,2095901,Barclays
2014-12-09,13.8152,13.9078,13.7597,13.8893,2693224,Barclays
2014-12-10,13.8615,13.8893,13.6579,13.6857,1858469,Barclays
2014-12-11,13.7042,13.8522,13.6579,13.6764,1471472,Barclays
2014-12-12,13.6857,13.8152,13.3711,13.3803,2511595,Barclays
2014-12-15,13.3433,13.4081,12.9686,13.0565,3090148,Barclays
2014-12-16,12.9639,13.4451,12.9085,13.1675,2807091,Barclays
2014-12-17,13.1583,13.297,13.0842,13.2323,3149284,Barclays
2014-12-18,13.5284,13.6949,13.5099,13.6857,2749002,Barclays
2014-12-19,13.6949,13.8708,13.6209,13.8152,2311401,Barclays
2014-12-22,13.9263,13.954,13.843,13.9078,1798742,Barclays
2014-12-23,13.9263,14.0188,13.8985,13.9633,1754152,Barclays
2014-12-24,14.0003,14.0558,13.9633,14.0003,683957,Barclays
2014-12-26,14.0188,14.1206,14.0003,14.0651,1013710,Barclays
2014-12-29,13.7505,13.9448,13.732,13.88,1446761,Barclays
2014-12-30,13.9725,13.9818,13.8708,13.917,1563476,Barclays
2014-12-31,14.0003,14.0466,13.8708,13.8893,1000943,Barclays
2015-01-02,13.9725,14.0056,13.7042,13.806,1719573,Barclays
2015-01-05,13.4173,13.4544,13.1675,13.2415,3498866,Barclays
2015-01-06,13.112,13.1675,12.8714,12.9547,2276113,Barclays
2015-01-07,13.0102,13.0518,12.8621,12.9917,1896995,Barclays
2015-01-08,13.075,13.3341,13.0565,13.2138,2140748,Barclays
2015-01-09,13.0102,13.0287,12.8436,12.9917,2746663,Barclays
2015-01-12,12.9824,13.038,12.8436,12.9824,1729965,Barclays
2015-01-13,13.1305,13.2045,12.8529,12.9732,1912180,Barclays
2015-01-14,12.7696,12.8159,12.566,12.7789,4332502,Barclays
2015-01-15,12.8806,12.9084,12.7141,12.7696,3556756,Barclays
2015-01-16,12.7048,12.7048,12.5105,12.6123,4849422,Barclays
2015-01-20,13.223,13.26,13.1212,13.1768,4075865,Barclays
2015-01-21,13.1305,13.3341,13.112,13.3341,3202784,Barclays
2015-01-22,13.4914,13.6672,13.4173,13.6302,3340405,Barclays
2015-01-23,13.5006,13.5561,13.3896,13.4636,2406800,Barclays
2015-01-26,13.3988,13.5654,13.3433,13.5191,1876619,Barclays
2015-01-27,13.4729,13.5626,13.3896,13.4729,1741780,Barclays
2015-01-28,13.3896,13.3988,13.112,13.1305,2803769,Barclays
2015-01-29,13.186,13.297,13.1397,13.2508,2939537,Barclays
2015-01-30,13.1305,13.186,12.9824,12.9917,2464579,Barclays
2015-02-02,13.0842,13.223,13.0472,13.2045,2240586,Barclays
2015-02-03,13.7782,14.1113,13.769,14.1021,6901950,Barclays
2015-02-04,13.8337,14.079,13.8337,13.917,3954559,Barclays
2015-02-05,14.0003,14.1576,13.9725,14.1206,1571364,Barclays
2015-02-06,14.3704,14.5277,14.2686,14.2964,2839785,Barclays
2015-02-09,14.1484,14.3149,14.116,14.2316,1446426,Barclays
2015-02-10,14.1854,14.3427,14.1669,14.3242,2953549,Barclays
2015-02-11,14.1669,14.2409,14.1206,14.2316,1452868,Barclays
2015-02-12,14.4537,14.5,14.3334,14.4815,4742248,Barclays
2015-02-13,14.6295,14.7313,14.5462,14.5925,2736440,Barclays
2015-02-17,14.5648,14.7868,14.463,14.7406,4157901,Barclays
2015-02-18,14.8331,14.9534,14.8238,14.8516,3287084,Barclays
2015-02-19,14.8146,14.921,14.7406,14.8516,1444175,Barclays
2015-02-20,14.8424,15.0182,14.7248,14.9904,2273805,Barclays
2015-02-23,14.8886,15.0367,14.8146,14.9997,1922221,Barclays
2015-02-24,14.9719,15.1292,14.9441,15.0829,2653062,Barclays
2015-02-25,15.1014,15.1292,15.0182,15.0922,2545148,Barclays
2015-02-26,14.9256,14.9812,14.8331,14.9071,1803003,Barclays
2015-02-27,14.7221,14.7868,14.648,14.6758,2596652,Barclays
2015-03-02,14.8886,14.9904,14.81,14.8794,2283980,Barclays
2015-03-03,14.5462,14.6712,14.426,14.4907,5149310,Barclays
2015-03-04,14.7174,14.8608,14.6388,14.8331,3816198,Barclays
2015-03-05,14.8886,15.0413,14.8886,14.9626,2638315,Barclays
2015-03-06,14.8979,14.958,14.6018,14.6573,2419026,Barclays
2015-03-09,14.6889,14.7732,14.5576,14.7357,2707508,Barclays
2015-03-10,14.6139,14.6232,14.3327,14.3514,2644943,Barclays
2015-03-11,14.2014,14.3608,14.1452,14.2858,2667124,Barclays
2015-03-12,14.3983,14.4545,14.2202,14.3327,1801132,Barclays
2015-03-13,13.9483,14.0139,13.7702,13.9858,4084269,Barclays
2015-03-16,14.0983,14.1733,14.0186,14.1546,2840981,Barclays
2015-03-17,13.8546,14.0374,13.8358,14.0139,2732606,Barclays
2015-03-18,13.939,14.267,13.8921,14.2014,2972176,Barclays
2015-03-19,14.1546,14.1827,13.9718,14.0327,2252677,Barclays
2015-03-20,14.2202,14.417,14.1733,14.3608,3141496,Barclays
2015-03-23,14.492,14.5201,14.3983,14.4358,1537206,Barclays
2015-03-24,14.4639,14.5483,14.4076,14.417,1770050,Barclays
2015-03-25,14.1733,14.2483,14.0702,14.1264,2958544,Barclays
2015-03-26,13.9858,14.0233,13.864,13.9858,2013465,Barclays
2015-03-27,13.7702,13.8171,13.667,13.8077,3636639,Barclays
2015-03-30,13.7234,13.9671,13.7046,13.8827,2860498,Barclays
2015-03-31,13.5734,13.6859,13.5265,13.6577,3903832,Barclays
2015-04-01,13.9296,14.0421,13.8312,14.0046,3208668,Barclays
2015-04-02,14.1827,14.2952,14.1546,14.2483,2700838,Barclays
2015-04-06,14.1733,14.5201,14.1171,14.492,2393561,Barclays
2015-04-07,14.4358,14.5695,14.417,14.4358,2755875,Barclays
2015-04-08,14.5108,14.5248,14.3795,14.4451,3042988,Barclays
2015-04-09,14.403,14.4358,14.3045,14.417,1890355,Barclays
2015-04-10,14.2061,14.2295,14.1358,14.1921,2075133,Barclays
2015-04-13,14.3092,14.3784,14.2858,14.3233,2012022,Barclays
2015-04-14,14.6232,14.7029,14.5764,14.6139,2166514,Barclays
2015-04-15,14.5483,14.6045,14.4592,14.5576,2025277,Barclays
2015-04-16,14.6139,14.7264,14.5951,14.6795,1936778,Barclays
2015-04-17,14.4733,14.5108,14.2764,14.3983,2480554,Barclays
2015-04-20,14.4264,14.52,14.3702,14.3702,1601811,Barclays
2015-04-21,14.3983,14.4358,14.3139,14.3327,1561585,Barclays
2015-04-22,14.4076,14.4264,14.2858,14.3889,1707332,Barclays
2015-04-23,14.5154,14.7732,14.5014,14.6795,3322018,Barclays
2015-04-24,14.9982,15.0169,14.9138,14.9795,3003036,Barclays
2015-04-27,15.0169,15.1482,15.0076,15.0826,3250383,Barclays
2015-04-28,15.0076,15.0919,14.9607,15.0826,1945819,Barclays
2015-04-29,14.9138,15.0919,14.8014,15.0357,3613793,Barclays
2015-04-30,14.6607,14.8482,14.6326,14.7545,3104575,Barclays
2015-05-01,14.5764,14.6514,14.4733,14.6514,2440777,Barclays
2015-05-04,14.6326,14.7451,14.6326,14.7264,1316069,Barclays
2015-05-05,14.5389,14.5811,14.3139,14.3514,3691859,Barclays
2015-05-06,14.351,14.4168,14.2286,14.3039,1437632,Barclays
2015-05-07,14.2475,14.4074,14.1265,14.3604,2211013,Barclays
2015-05-08,15.1038,15.2638,15.0144,15.1132,6169696,Barclays
2015-05-11,15.3391,15.4708,15.292,15.3203,3608960,Barclays
2015-05-12,15.292,15.3155,15.1792,15.2638,1708049,Barclays
2015-05-13,15.4614,15.4802,15.3579,15.4426,2703066,Barclays
2015-05-14,15.6026,15.6402,15.5179,15.5837,2592982,Barclays
2015-05-15,15.5602,15.659,15.5179,15.5649,2297486,Barclays
2015-05-18,15.4426,15.4943,15.3955,15.3955,1734280,Barclays
2015-05-19,15.3767,15.452,15.3297,15.3391,1183520,Barclays
2015-05-20,15.6214,15.9508,15.6026,15.8661,5108959,Barclays
2015-05-21,15.979,16.0354,15.9508,15.979,2926885,Barclays
2015-05-22,15.8096,15.8472,15.7531,15.7625,1233507,Barclays
2015-05-26,15.499,15.5085,15.2826,15.3579,2189340,Barclays
2015-05-27,15.4708,15.6214,15.4049,15.5649,2154096,Barclays
2015-05-28,15.612,15.6308,15.5273,15.5555,3203494,Barclays
2015-05-29,15.6214,15.6684,15.452,15.5555,2099532,Barclays
2015-06-01,15.4238,15.4332,15.1885,15.2544,2144383,Barclays
2015-06-02,15.4332,15.5649,15.3955,15.5085,1410765,Barclays
2015-06-03,15.6073,15.7814,15.5932,15.612,1278093,Barclays
2015-06-04,15.5085,15.5932,15.3391,15.3579,2078375,Barclays
2015-06-05,15.1603,15.3673,15.1415,15.3108,2126922,Barclays
2015-06-08,15.2073,15.2167,15.1179,15.1509,2834422,Barclays
2015-06-09,15.1415,15.2073,15.0473,15.132,1762943,Barclays
2015-06-10,15.4614,15.7249,15.4332,15.6967,3996188,Barclays
2015-06-11,15.772,15.8566,15.6214,15.7061,8581477,Barclays
2015-06-12,15.6684,15.8849,15.6026,15.8002,2187843,Barclays
2015-06-15,15.5085,15.5932,15.4708,15.5649,1844229,Barclays
2015-06-16,15.5179,15.5884,15.4802,15.5649,1406610,Barclays
2015-06-17,15.5555,15.6402,15.4614,15.5837,2144169,Barclays
2015-06-18,15.6214,15.7437,15.5649,15.6402,2340697,Barclays
2015-06-19,15.9131,15.9319,15.8002,15.8002,2770857,Barclays
2015-06-22,16.139,16.2566,16.0825,16.139,2722720,Barclays
2015-06-23,16.1672,16.2425,16.0637,16.0731,2502076,Barclays
2015-06-24,16.2801,16.3554,16.1295,16.139,2333212,Barclays
2015-06-25,16.2613,16.2801,16.0919,16.1201,2546288,Barclays
2015-06-26,16.1201,16.234,16.0919,16.1107,1930652,Barclays
2015-06-29,15.7814,15.8472,15.5132,15.5273,3084330,Barclays
2015-06-30,15.6873,15.6873,15.3767,15.4708,2600044,Barclays
2015-07-01,15.6402,15.7343,15.5932,15.659,2559654,Barclays
2015-07-02,15.6778,15.7155,15.6308,15.6684,1279463,Barclays
2015-07-06,15.1038,15.2732,15.0756,15.1885,1934183,Barclays
2015-07-07,14.9062,15.085,14.6145,15.0568,3981308,Barclays
2015-07-08,15.0003,15.0003,14.7839,14.8591,4001894,Barclays
2015-07-09,15.1791,15.2167,14.9909,15.0097,3505687,Barclays
2015-07-10,15.7343,15.7343,15.6026,15.6684,2705914,Barclays
2015-07-13,16.0449,16.0637,15.8755,15.9696,3721099,Barclays
2015-07-14,16.0543,16.2331,15.9978,16.1954,2702165,Barclays
2015-07-15,16.2331,16.393,16.1954,16.3272,2160803,Barclays
2015-07-16,16.4777,16.5107,16.393,16.4307,1643367,Barclays
2015-07-17,16.4119,16.4966,16.3742,16.4871,1409489,Barclays
2015-07-20,16.4495,16.4966,16.4025,16.4401,1613155,Barclays
2015-07-21,16.4966,16.5907,16.4401,16.4777,2314821,Barclays
2015-07-22,16.4307,16.5907,16.4307,16.5813,1633807,Barclays
